vid_id,uploader_name,interval_fromytcreated_toupload,category,video_length,no_of_views,ratings,no_of_ratings,no_of_comments
yb6U_ms8q7Q,Chraper12,991,Entertainment,238,19,0,0,0
5P9WsofiRdg,cbraulo,1062,People & Blogs,296,669,4,2,0
K5IOokFCVYk,Lizak911,1035,People & Blogs,173,1238,3.5,4,3
4_8MOi1GhTw,kaziek88,1096,People & Blogs,302,566,3.67,3,0
2UIvuyy7czk,eciolinka,1039,People & Blogs,575,294,5,2,1
Z3ecMobDwvc,kukuniar,1100,People & Blogs,193,280,0,0,2
F7td8pAq7Ic,6honeygirl9,1050,Film & Animation,166,398,0,0,4
4wISXJfC9Zo,Lusajfer,1080,People & Blogs,272,179,0,0,0
QHBE7korLm8,pudzan,1070,People & Blogs,29,4698,5,9,1
9bZV8fBBtqI,Lusajfer,1074,People & Blogs,344,141,0,0,0
97-nEoFZdSs,Lusajfer,1037,People & Blogs,264,134,0,0,0
9sdaI_PZUJU,Lusajfer,1080,People & Blogs,190,222,0,0,0
gtROs8gX8oM,taekwondojanik93,1056,People & Blogs,335,150,5,2,6
1HRJ3XmDbU4,truchol78,1064,People & Blogs,160,212,5,1,2
mldizkiDxIs,Lusajfer,1037,People & Blogs,371,94,0,0,0
bSJxMW1TdGs,KorepetycjeSzczecin,1060,People & Blogs,364,90,0,0,0
fw6cTt0ptjs,Radioamator446,1110,People & Blogs,539,69,0,0,0
aMiiUELLBU4,sinairairbrush,1119,People & Blogs,180,135,4.75,4,0
Y56Xz1YXqP4,oollyy10,1111,People & Blogs,210,102,5,2,2
5d7mzVxvERU,jedrekgg,1043,People & Blogs,338,64,0,0,0
zGXQtaKWjD0,niteczka13,1083,People & Blogs,191,118,0,0,0
hn2YV2ldnl8,999SplitSoul,968,Entertainment,4,25,0,0,0
7Ryv4c6s04s,inuyashasfanaticlove,894,Film & Animation,9,667,4.67,3,1
c3qonP-oBXo,lovesakxsas,611,Film & Animation,108,30308,4.81,197,148
5VyeNImr4eQ,psychochickie,1035,Film & Animation,283,243,4.83,6,6
68jXHnvZNhE,caliFOXracer150,867,Film & Animation,94,1547,4.96,23,7
ZoDLSuSSjks,sasuke1265,928,Film & Animation,4,44,5,1,2
SFNag9nJeZI,Sharingan254,1009,Film & Animation,5,17,0,0,0
BrvPj0qeyf0,Sosorockgirl,761,Film & Animation,4,429,4.67,3,6
xZhaX07l02U,ElPiggo,270,Film & Animation,310,6113,4.73,41,13
#NAME?,shadowsword611,842,Film & Animation,330,2968,4.62,21,16
Bx4rQ_n9WKE,TheHaunted21,799,Film & Animation,234,3537,4.84,19,14
hMrzaJfj7jQ,kingdomheartsgod,669,Film & Animation,237,4067,4.49,35,24
vb8aYzkMLDo,WaterGoddesss,937,Film & Animation,299,1926,4.5,6,4
HQaa_nW5p0g,gaaralover327,953,People & Blogs,274,139,4.5,2,3
LOaYMqbBBDQ,d4rks0nic,1009,Film & Animation,224,275,5,1,0
DYQcav-pBEQ,Shikatema4eveeeer,961,Film & Animation,143,813,4.8,10,19
COrN4qanrFg,shirekenboy1232321,612,Music,229,1004,4.12,8,8
mqZZgJ4jzxk,IXShinigamiXI,700,Film & Animation,243,139,0,0,1
6MES9WzxScE,smariemama,550,Entertainment,83,4317,4.92,38,20
Fu56ig85vbI,DesertxRosexTemari,795,Entertainment,234,3631,4.9,49,28
Td29-SApubM,AssociatedPress,1081,News & Politics,63,63268,4.77,132,96
Z60CwNXMD64,cmm98,706,Sports,24,7858,4.75,12,17
vvjAIrF2iRs,AssociatedPress,1091,News & Politics,57,3344,4.77,13,7
-HaI1et-9_U,NyxSky,795,Entertainment,429,1248,5,6,4
kco_5DT7ppA,NyxSky,796,Entertainment,577,941,5,4,0
l1vKmyKeW_0,NyxSky,795,Entertainment,492,845,5,4,1
KdhMP82ZxHU,deaconbombwrestling,1128,Sports,60,803,5,10,8
oNXQVQ1OeKk,Deos19833,1073,Sports,76,489,4,1,4
dyfDISCKC5M,Sephirothkiller,1066,Music,565,4285,4.57,14,6
Nsn-dItaKng,flock101,1125,Comedy,52,154,0,0,0
v5Q05GWLwv0,Rapshite,1051,Music,272,33388,4.46,28,19
xFNY8r_lrIs,911stealth,921,Autos & Vehicles,191,85201,3.77,61,145
sGEkP1F-tgQ,rightful8912,1055,Music,324,2148,5,8,9
HosfGh9UvAA,Dirkovic80,1006,Music,214,5753,5,20,22
SWIfZxc0WbA,philbo67,1088,Music,235,3498,5,9,9
PhoNQl2nCmM,reutersvideo,1102,News & Politics,114,17292,4.72,36,26
bWQZr3gJ8to,Blueiscoool,1065,Pets & Animals,84,68280,4.66,88,98
WaVHxnsjXuw,KingBack187,1019,Music,234,4740,5,11,13
JiGrAP_mZxs,Blueiscoool,1076,Pets & Animals,66,61779,4.7,98,61
nTvgKVst_UI,vams88,832,Entertainment,42,99869,4.45,47,28
6Qct5slDG14,TheBiggy,1108,Film & Animation,256,36449,4,34,45
sNSxUqe91tA,nismojoe,699,Entertainment,512,1717986,4.46,5706,7048
PNE-gHk8bkI,SciA,694,Entertainment,338,28829,4.68,319,476
kZ79IUl1I4E,thegoldglove07,1014,Film & Animation,582,25801,4.15,192,517
N4mo9ZIHLSw,jawnv6,637,Entertainment,48,40191,4.4,107,331
dLxWIlxDiRY,angelofevil69,704,Entertainment,595,182615,4.48,770,1487
HNYWUOPkqp0,HOOPfilms,1123,Entertainment,384,1649,4.75,16,46
ZPyq_6c5tZc,thegoldglove07,1058,Entertainment,569,11801,4.56,94,246
oi86ow-RfyU,fishey12,769,Entertainment,96,299339,4.83,2063,1278
PI5oSVe7XyY,IrishJugernaut8,1121,Entertainment,454,4438,4.75,80,112
K4i7PEClSF8,angelofevil69,691,Entertainment,238,75573,5,4,588
IJ3CBkkI3FQ,iheartvanessa,717,Entertainment,226,9071,3.75,59,106
dXHNK6vA8Ck,Whiteboybeballin,960,Autos & Vehicles,586,27660,4.48,142,354
adwXTA5weFs,nismojoe,739,Entertainment,522,272509,4.47,801,1430
ks2I3Ipo3YA,SeanHopps,898,Entertainment,487,3647,4.47,19,56
tArrIBuVZoc,troythe4wdude,978,Entertainment,390,4349,4.06,35,57
M7hXn2v1Tyk,thegoldglove07,1085,Entertainment,346,1958,4.26,34,79
smDxVwCklsg,JaKeDaBeAsTx,1062,Entertainment,336,3719,4.36,25,74
BWb5AP8YCBk,nismojoe,658,Entertainment,538,55689,3.96,276,327
cW4Ey9vTllY,Lordgrunty,749,Entertainment,596,66447,4.01,392,1107
ju8v3DwlL6w,razledazlezombie,992,Comedy,201,43,0,0,0
WUubKNgopvc,iowholiday,551,People & Blogs,96,110,5,2,0
HS2J3BvZoPU,Beckysillyface,879,People & Blogs,139,97,0,0,1
0t0WXGAiztw,disneygirl1986,671,Comedy,184,170,0,0,0
M4INsIKXw4Y,Zakkaroobear,538,People & Blogs,8,557,3,2,2
TqE-i-vainA,xtremskier,1041,Comedy,253,103,0,0,3
jhrOH88Tv-0,guillensgurl,1076,Entertainment,51,100,0,0,0
mLMPJul72qU,xlucexluvsxyoox,1014,Sports,257,467,4,4,4
H5zJVjPgcfs,hansshna,589,People & Blogs,154,225,0,0,0
GtZ_7uhWRtc,z0e10,966,People & Blogs,137,63,0,0,0
FrHoVAzDCQA,Boyde15,887,People & Blogs,20,43,0,0,0
5EEU3cW4D_k,mysticdragon234,1033,Comedy,196,27,3,1,3
#NAME?,hischic12345,1079,Entertainment,292,22,2,1,0
qnC9R2g4B9Y,000ILoveNaruto000,776,Comedy,116,194,5,5,6
7S0T7z4NX10,spiffcorgi,1028,People & Blogs,411,484,5,2,0
ZRZ31bzQJNA,Captainsushii,1009,Comedy,68,88,0,0,1
OVzKjySOlh4,iggabiggaboo,730,Comedy,373,109,5,5,1
d02ShaFfeUo,lady0basket0case,726,People & Blogs,58,222,4.6,5,6
gIcZM7nShaY,Billie810,898,People & Blogs,23,166,1,1,0
cWmVgPorJWs,askmiss,1037,Entertainment,36,22,0,0,0
cT2Bb8r134E,HeartArrowSubs,1110,Film & Animation,321,22112,4.91,122,118
RB9zuq2jJ9A,HeartArrowSubs,1101,Film & Animation,515,18256,4.95,103,63
Ky1roFIJ6UE,Limuri,645,Film & Animation,231,75160,4.84,340,154
USXu0GGFpVU,dreamgirlannie,405,Music,302,101317,4.89,325,148
XAgEFctfWR0,HeartArrowSubs,1079,Film & Animation,396,21649,4.94,120,105
tyUXmYQDGbA,animegrl5819,497,Entertainment,234,42154,4.85,117,50
nJ490vcTOWM,Ashley9305,401,Music,119,12388,4.85,48,14
EoaI9RFEddg,Sakura773406,881,Entertainment,444,54296,4.94,229,80
dgHCFoCOYxA,HeartArrowSubs,1081,Film & Animation,557,23904,4.9,135,135
cYbVkXai6Ec,HeartArrowSubs,1098,Film & Animation,401,23323,4.99,97,94
1-OKwxH9H2k,HippoandYuuri4ever,524,Film & Animation,533,19885,4.81,88,52
yo64y5oLWIM,HeartArrowSubs,1054,Film & Animation,497,23681,4.91,145,99
Taft80OHVG8,HeartArrowSubs,1061,Film & Animation,474,20760,4.94,103,52
X8LMuZUEzIs,LuchiaNanamiii,1109,Film & Animation,521,1700,4.95,19,5
0kcXttxWyi8,LuchiaNanamiii,1109,Film & Animation,537,1578,5,18,17
S2gYL4gbGCs,4k4rii,926,Film & Animation,546,67532,4.69,142,106
lBaSAkDjw8A,strawberryxxx,491,Film & Animation,257,114952,4.86,256,91
Sdh_WkOPG4A,isearchforfullmoons,517,Film & Animation,353,62131,4.87,253,99
37J1QSHt4dQ,4k4rii,926,Film & Animation,429,63666,4.61,161,198
FNHw-ws8OoA,LuchiaNanamiii,1109,Film & Animation,401,1529,5,13,2
dF9wIG6-c6Q,X7kai3,1067,Music,377,783,3.86,7,10
ziUpsTWgnUg,thejoshregan,1031,Music,124,2670,4.92,39,36
rv48xQuckAA,dullsville,670,Music,423,39368,4.5,28,90
OiLDmrtuquY,rycooderfanclub,844,Music,405,2488,4.75,4,5
pblcij0KV8s,rycooderfanclub,859,Music,248,2897,5,6,3
D-m4ebuS8yw,jobrofan16,1125,Entertainment,59,229,5,2,7
JvN8s9FBjCg,chisholmgirl,1056,Music,13,2942,5,5,2
arZ8P0gFu_A,Rapshite,1059,Music,210,12467,5,16,7
-5wGZumPdbs,Onryou236,878,Entertainment,176,9434,3.62,13,4
HPy3cfxuKxk,sweenese24,918,Music,282,33233,4.73,113,152
fGsdmatheSk,animelex585,753,Music,204,503053,4.76,2062,2510
PvgstUuvO_Q,taytaybaby25,885,Film & Animation,289,12613,4.91,96,73
xLvPv3a7kMo,Lyricalation,935,Music,238,15500,0,0,56
8B1X9fC12Kc,MoThugginLove,908,Music,219,20551,4.64,56,53
bWHjipYau2s,cheezerocks,954,Music,280,3937,5,7,7
61wMQZNw_6o,IntellettuAlettone,925,Film & Animation,208,12304,4.88,34,30
_56cjDni6sU,ross1rokz,1067,Music,250,2505,3.43,7,3
tX-N0aSiJ0U,KairiMermaid,953,Music,285,1241,4.88,17,7
TEXZPIwOzfk,loreleisg,485,Entertainment,211,237919,4.74,972,683
dLKOFEe8uO0,rebuildhk,1018,People & Blogs,255,3860,3.27,41,15
maSxwW_WOkA,laihiube,1090,Comedy,183,34696,4.68,50,15
XrJ4IBfVNc0,kmfdm543,763,Sports,251,9581,4.6,10,8
XGfhdGosnaU,panasonichk,1013,News & Politics,417,4494,4.67,9,0
PjbaErBkGFo,rebuildhk,1021,News & Politics,168,2124,5,7,3
vjxw1gvy-TE,ytachm,1008,News & Politics,189,4421,3.5,14,8
pQroU5Kg3uo,panasonichk,938,News & Politics,292,4055,4.55,11,12
x6QG-BVouG0,pangwaiyan,967,News & Politics,90,11107,4.09,32,16
qDDEeZNG0ew,panasonichk,1023,News & Politics,346,2815,4,4,22
rMaLI9A_PcM,ytachm,1012,News & Politics,215,1719,3.5,6,1
iUoyGgHMjWM,pangwaiyan,1013,News & Politics,139,4617,3.43,28,15
w654tgm8SXU,pangwaiyan,1013,News & Politics,163,2773,3.58,26,7
5UMNdyZaBUQ,DeanHawkLiu,684,Sports,203,2626,5,2,2
tm9xILzj4v8,panasonichk,991,News & Politics,278,946,4,4,0
pVlk_uqtTpw,pangwaiyan,1013,News & Politics,106,3410,3.63,27,7
ZPUZMHJOG6M,ansonfans,1000,People & Blogs,253,851,5,2,0
gx7--nRbcTc,ytachm,1027,News & Politics,223,977,3.75,4,5
gVvQfu_uC4c,imsiulasing,937,News & Politics,631,645,5,3,0
Ga5tZsMMBZM,gogigue,1091,Sports,331,493,4.5,2,1
GvtzSpxts4Q,komingfai,1019,People & Blogs,194,830,0,0,0
EJJ0M4bmhps,jigglemaster7,858,Entertainment,194,2361,3.6,15,36
UFDWwKpjkus,azrail13,927,Travel & Events,230,79,0,0,0
EaAISRSFk3s,MacTipper,729,Howto & Style,531,116,4,1,1
azfCrBFVzGk,colemisfits,920,Music,113,2068,4.67,6,3
NqZpIxA-MeI,oneloveclub,1022,Music,154,18537,4.44,9,29
0AMtKiwyqR0,invaderzim007,856,Comedy,72,11,0,0,0
RSoupEqhTd4,CoolMcJeebs,921,Entertainment,150,259,4.5,2,3
x-BpOl5ps0I,tazamaspaz,1130,Music,538,275,5,1,2
0Ww4dnbPY5s,NimrodrigoReloaded,593,Entertainment,234,5934,4.43,23,22
aZVKpQLpCH0,oneloveclub,1020,Music,15,2024,5,1,0
LU8DDYz68kM,Jason275,807,Pets & Animals,503,27721690,4.88,58850,24004
O1txre3rqpM,taoistflyer,1057,Autos & Vehicles,230,5589,4.4,5,23
IhtNcmXPg3w,dropthezero,563,Travel & Events,327,232724,4.42,151,80
0CNgwZgoKFc,edygreu,757,Entertainment,89,622967,3.93,398,1379
#NAME?,mattharding2718,1001,Travel & Events,144,177625,4.43,166,82
X0UmVrKC9hA,talantischannel,926,Film & Animation,114,75336,4.8,219,72
St3HWIWUpVo,aniBOOM,1099,Film & Animation,109,110177,4.76,434,269
OcD5ptHqkzs,ThanksGivingTube,903,Music,263,6014,4.83,12,1
3WXjtJujnIk,Zuto1337,683,Entertainment,49,99722,4.85,508,276
yHr5onkucpY,takatakatang,594,Music,270,22139,4.85,82,30
rD5DS2_JmiY,jaaaaaaa,1097,Music,177,99936,4.79,807,697
O2X2024thjs,Teytos88,756,Comedy,195,29025,4.83,40,36
9TLsV4dz_pk,audunerlien,623,Music,550,29510,4.92,118,56
w8HVSEvfSWU,FueledByRamen,1131,Music,125,381182,4.59,781,818
H0MwyQXI9k0,maryyy,695,Sports,254,44359,4.77,155,118
7Yz_Oi_6w0Q,timpkmn89,418,Entertainment,194,62043,4.91,134,69
cnwEglBufdE,911triumph,938,News & Politics,641,17515,4.43,175,119
iQfKPbfdp5s,officialanticon,827,Music,559,16572,4.22,49,40
oCx9wqfFq_M,OliverNLA,697,Music,235,130245,4.7,180,179
CkJBC1on7Fg,ArtisanNewsService,1066,News & Politics,145,71803,4.87,206,318
0xxoA8jgIW8,officialanticon,994,Music,310,15257,4.64,36,39
H8lejCJM3f8,djp132,751,Music,1107,19339,4.92,165,102
mtC5AAGB1y0,oddgirloutthere,705,Entertainment,603,57298,4.89,210,284
7t3TK_qLgUI,oddgirloutthere,705,Entertainment,608,49353,4.92,227,213
z-g1ScRlQdM,oddgirloutthere,706,Entertainment,625,48957,4.92,222,179
hFSUfKIA--U,oddgirloutthere,706,Entertainment,581,48513,4.91,244,264
6aj4oDW43VM,oddgirloutthere,706,Entertainment,373,55653,4.86,285,454
iorDbX0ar5g,BonersGames,936,Entertainment,618,7847,4.86,50,54
W7htBeEbNUY,ChristChexPilar,1123,Music,495,8374,4.92,51,187
rvS-hZNRRuY,oddgirloutthere,702,Entertainment,591,81283,4.94,325,372
Xz-n7eHsi8I,reneewoerdman,1135,Pets & Animals,74,25,0,0,0
v-grlvqhe9s,reneewoerdman,1128,Pets & Animals,65,42,0,0,0
4-8lQo3rVEM,reneewoerdman,1128,Pets & Animals,27,26,0,0,0
dTzQsPw675k,reneewoerdman,1128,Pets & Animals,72,28,0,0,0
iOk5L6-_ipE,reneewoerdman,1128,Pets & Animals,31,19,0,0,0
dffQOWYAEEA,reneewoerdman,1128,Pets & Animals,62,18,0,0,0
sWUF-QVWE-s,reneewoerdman,1128,Pets & Animals,38,21,0,0,0
kGdW9oAxuMU,reneewoerdman,1128,Pets & Animals,24,25,0,0,0
LZJUJFdY7wc,reneewoerdman,922,Pets & Animals,118,644,0,0,0
TEQx8c_TTHE,jolandawelf,1018,Pets & Animals,211,182,0,0,2
B0ZfskXgVjA,jolandawelf,940,Pets & Animals,43,375,0,0,2
Eje59KAeP_c,jolandawelf,929,Pets & Animals,30,668,0,0,1
fK1pit_D3Yw,schleijpen12,728,Entertainment,131,1222,0,0,2
EUT8KR3GX64,reneewoerdman,962,Pets & Animals,27,64,0,0,0
tTGxxzwb14A,f240656,901,Pets & Animals,45,1089,3.5,2,0
xQuD44UdEGE,reneewoerdman,962,Pets & Animals,19,145,0,0,0
NbPaVGJlltQ,willempie133,686,Pets & Animals,189,4406,5,4,7
58yFL59EnYQ,reneewoerdman,962,Pets & Animals,40,79,0,0,0
xcbvd6GNqmA,BibiVogel,1130,Pets & Animals,64,28,3,2,3
Q2Q-oyq55MM,zooparcs,1089,Pets & Animals,40,57,0,0,0
h-t_qOr8ofI,durlstonpark,1084,Pets & Animals,518,47,0,0,0
e1guCBcpjnY,friendsofcooper,827,Pets & Animals,305,115,0,0,0
XS63Iz42tFg,AliceKlein,737,News & Politics,119,323,0,0,0
q2lRIUyQLpM,friendsofcooper,760,Pets & Animals,13,86,0,0,0
kc7Ifu3qreQ,Flyer3013,889,Travel & Events,180,584,4,2,3
ijDsMdRFlIw,polydor,1102,Music,253,160347,4.63,278,196
X_aHlHc_Vb4,noiselabpodcast,547,Music,247,153701,4.84,337,193
fQR2zias9ek,indiechris,486,Music,224,202022,4.81,509,230
1n6uV9wqpuU,thehuman83,479,Music,259,48195,4.95,120,47
yJ-Ndg5DRUM,preci0ustime,1084,Music,257,4899,4.75,12,17
q2qximPa7co,LaBlogotheque,642,Music,325,43861,4.92,153,84
qXQytTxf8bY,LaBlogotheque,642,Music,247,32585,4.96,148,51
8PCrZDQ_kuw,annarr,545,Entertainment,77,2770,5,6,2
xVzxIyb6dnk,davidrlewis,567,Music,270,11816,4.88,33,23
XUWN6-EJt-0,RadioMad,1097,Music,223,10112,4.6,50,78
gBsp4-gvmL0,indiechris,621,Music,306,8943,4.88,48,25
zjVbF4PoRyM,glauciodutra,710,Music,321,5723,4.5,16,8
FsEQ4qn9V7M,nearlyfatrob,416,Music,234,54354,4.78,223,68
3lVshNgV61A,monicairl,477,Music,214,29296,4.77,96,31
Ei3ZJJ9zqOY,indiechris,621,Music,594,9465,4.97,61,41
znPxqsd-51I,LifeJourneyGuy,1000,Travel & Events,280,2345,5,13,14
Rc-p_kxIs38,JamieFilm,1001,Film & Animation,178,550,5,3,2
JC6MZzbnUkQ,JavaJava1,623,Travel & Events,265,883,5,5,2
z9AEt1UOwZ4,LiveWorkDream,986,Travel & Events,127,282,0,0,0
uhytQE9qJ-Q,JDProductions2,955,Travel & Events,62,802,5,3,3
DMm4d7vSUzo,hangumhigh,981,Travel & Events,120,142,5,1,0
j5mZsY2TaV0,cotswolds,601,Travel & Events,368,557,2,1,0
I9PdquV-wOA,cangelus,749,People & Blogs,146,61,0,0,0
KyRxuMvLURM,davidreynolds87,970,Travel & Events,47,160,5,2,2
VRGgWyt45QY,NationalGeographic,1007,Travel & Events,237,12282,4.41,85,92
kj45UQiNKMw,MerciaAnglii,648,Autos & Vehicles,567,4228,3.62,8,4
P_QaXZiLhro,Bethgile,632,Travel & Events,195,5699,4.7,23,11
I2ND5dTHvGk,asciidv,619,Pets & Animals,70,7953,4.62,8,10
7H6l6XFm47o,Amiduffer,821,Film & Animation,482,59811,4.56,50,39
ELrRWaKj18w,davidliveives,940,Music,379,689,3.33,3,2
9onlgQfsOHI,bowwowwoff,838,Music,188,1117,4.2,5,28
PFu1MMbgyag,vtsnow122,933,Travel & Events,205,2092,4.92,13,3
zANzoOs6Gwk,srengigas,981,Travel & Events,342,360,0,0,0
HYhaxGbmkLM,manuel14091990,1063,Music,388,250,5,4,3
dyTBrpwzlM8,vistapho59,943,Travel & Events,195,2702,4.89,9,11
2olI7V1L3FE,WinterRose86,870,Music,245,161607,4.68,123,45
mHCxioPKIXY,djkennym87,603,Music,502,445312,4.74,333,186
671GfElFygI,deshaun2191,837,Music,294,83275,4.88,242,178
G_M1U8HibqI,corazonazultw,1042,Music,586,28397,4.85,54,36
cd4JBMASnt4,jaffy1984,760,Music,352,310876,4.35,235,180
UnoHk7sOnMw,b3rtjeuh,860,Music,541,37313,4.27,97,109
vbxZxOJKs1Y,ricktb84,575,Music,466,69969,4.78,232,186
S-SstLK7lh4,jaffy1984,667,Music,613,44841,4.42,64,75
Pq9wAvicuuM,MULTICULT,892,Music,657,97259,4.45,38,33
X5aSYioJa8s,MULTICULT,0, UNA ,339,91141,4.44,61,28
Or-PajUn1c4,mixtapeking91,905,Music,597,131619,4.44,94,86
EY8G_96uYkg,tmax405,923,Music,41,555004,4.77,442,748
KHKdoil7fOU,FS0523,0, UNA ,63,78261,4.6,87,16
FEqjXszrmGc,rkellybooty20,897,People & Blogs,161,41462,3.5,16,13
CJiew4TrOOc,Thicknsexy954,0, UNA ,60,589573,4.24,950,648
AqDGe_lw7Sc,DOLLAS23,1051,Music,39,366453,4.49,102,33
HdZ4j94d3l8,butttttvidzzzzz,0, UNA ,66,229403,4.64,245,107
Azar12KCTk8,Dunnigga19,1024,Entertainment,88,36937,4.87,31,11
mxp0vfZFazQ,crazyhorsebear,1060,Music,58,74716,4.5,24,6
ZHQibxegCe8,jennabees24,0, UNA ,34,130276,4.55,122,96
68WMHLwiUeA,saracamzz,0, UNA ,60,36869,4.67,33,23
uZpG9v4FrFI,cardellstone,0, UNA ,92,711384,4.6,1043,487
A-rAh8jMTtM,ChitownMicMecca,1067,Music,250,11765,4.11,9,1
EcpYQDTmZis,media4uncontrolable,916,People & Blogs,597,94030,4.06,47,27
UwMYtIJjXhg,englishboi123,0, UNA ,95,66011,3.9,20,7
hlYORcpYF3A,ummchristinayea,1030,Music,117,61583,4.55,100,59
2oYTYtbl1H8,lilnewyork17,0, UNA ,33,198798,4.3,151,28
iXZsQHrexis,crazyhorsebear,0, UNA ,89,68113,3.5,44,13
0JV1tyhO_Z8,XeyecandychicaX,0, UNA ,61,152891,4.18,106,74
ovzUrCE8I10,babyfacedcutie25,1096,People & Blogs,92,6807,3.86,7,7
3cUxeOwxs28,jasminsvideosss,0, UNA ,62,243338,4.69,252,80
T5fe6nZx6cw,bretwoodasdfg,372,Music,218,456915,4.88,1509,943
s2U9u63mIXQ,equalvision,476,Music,214,278331,4.92,852,537
UWlUP4AqXU0,RenoLP,504,Music,236,83256,4.59,164,143
JDd4KezAFv8,Animale19,393,Film & Animation,300,114518,4.87,346,112
Bl48UzWcKrI,LifeDeathAnime,493,Film & Animation,276,218274,4.95,2428,1214
XX-KjkdDozQ,rx7sandman,676,Music,320,753680,4.87,2550,1886
3TUtK_OXOC0,universalmusicgroup,776,Music,230,195524,4.92,964,493
w-KWEbRRM-o,JenniferLopez,754,Music,244,4613428,4.84,7570,2732
lxG7SQTRTec,beefmoo232,844,Music,393,78237,4.07,439,1288
bs8Qm85pc2A,JenniferLopez,754,Music,283,626707,4.86,1124,385
8RbukYEgm7Y,jtrait,734,Entertainment,235,282811,4.83,310,175
JHItJsz2k78,symbianfreak,751,Entertainment,530,74943,4.45,71,96
KQsdfnbOevM,dentrofuera,572,Music,192,120928,4.66,191,241
TgJAHySMORU,petry,694,Music,405,51901,4.63,108,89
cUfMKsF33wU,Regicidal1,990,Entertainment,252,154531,4.84,2048,1753
rGrw4gWQmH8,Rybo8649,767,Entertainment,230,1998552,4.67,5078,5459
_aPN4jVd9Fw,everythingmiley,1032,Music,235,147992,4.56,494,1078
FaNRg3nn23U,YoshiZ104,331,Comedy,230,170435,4.77,772,348
HjgeoVTYUr0,RobUniv,501,News & Politics,532,48689,4.69,282,271
p1W75X2G5jQ,alexcastelli,1011,Music,547,2927,4.43,7,0
uEpf5LrjDeg,lelio123,998,Music,160,3360,5,4,1
qfLREV_G63k,franciccio67,1065,Music,271,884,5,1,1
uoJhzq-lzmI,cielozero,994,Music,145,4034,5,3,2
h-3W_9X4FtA,0eros80,995,Music,58,391,0,0,0
bNUq-SFUCv8,mediaoneonline,998,News & Politics,113,142,0,0,0
dQrlfInhcOk,saviosaviola,1015,Entertainment,181,61,0,0,0
otK5ODcSu4o,idcitalia,1136,Science & Technology,604,19,0,0,0
3mRrZQ-A0d8,mediaoneonline,980,News & Politics,152,46,0,0,0
XlEe8dwy7sE,bubbe83,997,Music,144,1612,5,3,3
ddXxyGOCCVo,CB4parrots,1024,People & Blogs,266,211,3,1,1
i8g1i2zKGBw,iltulipano,1107,Music,231,1138,4.67,9,14
sAneGYHSxeo,virtusrobur,1132,Sports,27,8,0,0,0
6F61cpL8B-M,saviosaviola,1015,Entertainment,72,110,0,0,1
_uXTseLBw0I,ReelEstates,1017,Travel & Events,203,65,0,0,0
idxL49aq_6s,balistro,1126,Music,294,201,2.5,2,0
ObFwMRPFElQ,balistro,776,Music,252,864,0,0,0
XnOkAMcVs0k,balistro,1046,Music,327,525,0,0,0
XZeBn3HdFxM,arnopeck,994,Music,134,2821,4,8,4
yx3FWn7ALyU,ully22,1091,Music,180,379,5,3,1
5EMmJwvYjnM,topheradc,443,Music,276,9009,4.08,13,8
a-37nWTV4dY,sheert,496,Sports,339,5477,4.55,11,10
_LmZcE2IA6Y,MarcBookPro,982,Entertainment,220,1116,3.67,6,3
s_w-rW2C-ro,pudge4life,707,Sports,354,484,0,0,1
UcbkHm60fac,broadbandtvcomedy,1067,Entertainment,346,256,4.5,2,1
S2w71WtHlYw,atate,1023,Entertainment,235,2710,0,0,0
wofwMe17pFM,broadbandtvcomedy,1067,Entertainment,332,149,5,1,0
nN3kYIPPthI,broadbandtvcomedy,1067,Entertainment,282,146,0,0,1
hZ2vbcsxYjI,kongben,535,Entertainment,227,13426,4,38,50
M-o0OweM3CA,kongben,535,Music,253,9336,4.77,22,33
9437F3Ep3aY,broadbandtvcomedy,1067,Entertainment,223,113,5,1,0
#NAME?,jpiedrahita,682,News & Politics,503,655,0,0,3
wZbqeAfb5HA,robasher,1012,Entertainment,452,564,5,1,4
IYIVyjIlI1w,xorlee,540,Entertainment,397,4824,3.78,18,28
iJrfR4sGtAU,JTN159,634,Comedy,591,981,5,1,3
E2uo8HG7z5g,WizardKrew86,543,Entertainment,303,4874,4.33,18,51
Xa3LADmaPXc,19urban72,958,Music,317,3430,5,9,7
6p_1YgvbmLw,kongben,535,Music,178,3114,4.58,12,16
JGLB6hauphw,robasher,1012,Entertainment,429,328,5,1,0
eZawUV34Gh4,popmanado,764,Music,294,3654,5,2,1
uY64iSyiisc,CanadianMixtapes,1059,Music,196,3126,4.57,7,6
dWnVWlURncs,emerald39,877,People & Blogs,194,32858,4.77,35,38
MjoHtIth_pY,jamalr2,1099,Entertainment,42,97,5,1,1
HyhoLnfqq3o,rollingoutTELEVISION,1118,Entertainment,308,1119,3,2,0
St1NTAvmCIE,rollingoutTELEVISION,1118,Entertainment,218,357,0,0,0
1mEj_-AiFAc,rollingoutTELEVISION,1119,Entertainment,202,490,5,1,0
Md6rURKhZmA,TPainVideos,857,Music,240,18141492,4.83,34802,17731
3xLnehTmr48,lilace121496,1126,Music,196,348,5,1,1
Oy-nqyfR_w4,TPainVideos,805,Music,229,5205518,4.84,12478,6957
RYiN2N_JADg,bnkrecords,895,Music,304,791971,4.55,2676,4870
4DC4Rb9quKk,ChrisBrownTV,933,Music,265,33754615,4.84,73257,50036
